$GPGGA,020315.00,3444.1262323,N,13550.4026577,E,4,18,0.79,74.9631,M,34.9854,M,0.0,0000*49
$GPGGA,020316.00,3444.1262331,N,13550.4026629,E,4,18,0.79,74.9603,M,34.9854,M,0.0,0000*40
$GPGGA,020317.00,3444.1262315,N,13550.4026629,E,4,18,0.79,74.9626,M,34.9854,M,0.0,0000*40
$GPGGA,020318.00,3444.1262292,N,13550.4026630,E,4,18,0.79,74.9642,M,34.9854,M,0.0,0000*4B
$GPGGA,020319.00,3444.1262334,N,13550.4026630,E,4,18,0.79,74.9613,M,34.9854,M,0.0,0000*43
$GPGGA,020320.00,3444.1262331,N,13550.4026615,E,4,18,0.79,74.9596,M,34.9854,M,0.0,0000*45
$GPGGA,020321.00,3444.1262364,N,13550.4026590,E,4,18,0.79,74.9624,M,34.9854,M,0.0,0000*40
$GPGGA,020322.00,3444.1262364,N,13550.4026572,E,4,18,0.79,74.9610,M,34.9854,M,0.0,0000*48
$GPGGA,020323.00,3444.1262326,N,13550.4026570,E,4,18,0.79,74.9602,M,34.9854,M,0.0,0000*4E
$GPGGA,020324.00,3444.1262363,N,13550.4026597,E,4,18,0.79,74.9624,M,34.9854,M,0.0,0000*45
$GPGGA,020325.00,3444.1262345,N,13550.4026600,E,4,18,0.79,74.9613,M,34.9854,M,0.0,0000*49
$GPGGA,020326.00,3444.1262346,N,13550.4026562,E,4,18,0.79,74.9603,M,34.9854,M,0.0,0000*4F
$GPGGA,020327.00,3444.1262335,N,13550.4026581,E,4,18,0.79,74.9632,M,34.9854,M,0.0,0000*45
$GPGGA,020328.00,3444.1262346,N,13550.4026611,E,4,18,0.79,74.9632,M,34.9854,M,0.0,0000*44
